50
420.09385857735, 811.64347045666, 197.19146340955, 596.41148014758
455.82367896839, 623.43505682584, 98.775684646692, 482.89048205264
138.88735540159, 377.58588133267, 276.98497789772, 591.42044027868
182.39223639592, 658.50709898328, 256.70045509781, 714.79798909966
317.85586397995, 388.65714165785, 358.64846471634, 662.13290284487
8.1502858121648, 76.766074205174, 121.44338531487, 523.53176242836
78.339544627042, 143.23476801777, 200.47219712309, 254.87659813598
499.46225900178, 755.92845620398, 109.12845265545, 528.68457000176
306.31991629783, 625.09605014934, 148.01580884867, 410.15940388206
246.79149349536, 393.04988570188, 486.38751194178, 872.06636083874
263.37248960667, 463.48680065176, 384.95691813759, 830.72164414018
141.65737300257, 545.51963300701, 176.22917363245, 635.74241061497
34.877638115956, 297.87531322701, 474.66353768234, 517.69146161046
96.106922997212, 541.22322427166, 331.61346350406, 506.05993112831
32.085660394321, 260.93652903146, 10.011524432344, 41.559443595614
119.1399770878, 570.2440138302, 485.31706583934, 910.77695922497
133.33287468801, 320.9363628742, 269.88017036108, 650.00453854446
256.26768207004, 522.07089915037, 333.8618803927, 353.50205206941
218.81879829747, 684.22369597676, 465.91752812542, 826.39369965829
142.14670152503, 462.13610980759, 369.26715745091, 546.29149732473
343.93069513325, 563.98295893519, 82.987083160778, 523.02470129124
414.60054666484, 529.08463218672, 165.16856484356, 611.85477213555
175.1800892759, 653.41421573116, 343.33495415902, 637.65502075556
328.65201976553, 548.43197951486, 429.33816296483, 891.32305741837
199.21833332592, 541.32759596283, 407.38344816835, 862.8694635643
241.24532832822, 716.37151540088, 107.91247948441, 567.97660634293
73.830007377001, 394.37030553556, 440.53108475196, 656.50779388682
309.79824197004, 702.79929097872, 140.52970620828, 294.25864307874
223.51678960189, 317.28334436998, 113.0533125778, 251.1706486117
278.22187765419, 363.02542074724, 208.25064028997, 661.65260722006
51.585594216169, 299.30762750996, 63.037669548317, 443.27528376285
492.37583251315, 834.59834094839, 467.50199327595, 659.09615888218
374.88544121146, 521.96562221365, 184.33177083932, 300.46254014618
292.24425032374, 368.43914625628, 122.20636784202, 488.28062577559
62.737452361145, 144.78841919675, 396.7351940911, 769.27088865511
37.264900299378, 63.529531501014, 475.05201584429, 735.83370574556
88.105328189258, 487.00435412443, 120.03118620256, 486.358392046
328.28182649253, 648.01099926606, 483.70256926105, 863.56999020258
46.740238576541, 306.84527349977, 67.451205834491, 106.56727669135
34.953198877607, 265.66343557353, 102.32754312564, 512.16618321471
286.6593141978, 312.62872359372, 377.79041769811, 456.69398198682
499.99678554013, 944.9746077624, 102.16430532847, 164.89854322975
498.89949965239, 934.16943211768, 27.028788825045, 63.193188543987
2.0808044365052, 299.02689405672, 461.53456366692, 551.72069652552
81.565749636649, 538.07908833869, 195.84511532255, 605.69269168456
179.54768435077, 469.26268142148, 276.24251124274, 502.53043417005
343.69371731006, 609.09771132707, 49.820031761108, 428.46694794878
152.14757488675, 440.63313116349, 496.11423071293, 934.92111979747
373.90464817821, 391.61510155146, 314.45496567267, 688.35639915818
416.61927100114, 853.25494238793, 462.68827559552, 878.20704601622
489.71706465339, 941.40023479303, 371.90560361925, 863.70347270915
